 ,Special Fried Rice,Lamb,,,,,,
egg curry,prawn,,,,,,,
Plain Rice,chicken,coke,,,,,,
Plain Rice,chicken,egg curry,prawn,,,,,
chicken,egg curry,coke,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,
chicken,egg curry, ,Special Fried Rice,Curry,Lamb,,,
egg curry,coke,Curry,,,,,,
Special Fried Rice,Curry,Lamb,,,,,,
 ,Special Fried Rice,Curry,,,,,,
 ,coke,Curry,Lamb,,,,,
chicken, ,Lamb,,,,,,
 ,Special Fried Rice,Curry,Lamb,,,,,
Plain Rice,egg curry,,,,,,,
Plain Rice,coke,Curry,N.veg Biryani,Lamb,,,,
chicken,Special Fried Rice,Curry,N.veg Biryani,Lamb,,,,
chicken,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,,,
Plain Rice,Special Fried Rice,prawn,,,,,,
Plain Rice,egg curry, ,coke,Special Fried Rice,N.veg Biryani,,,
chicken,egg curry,coke,Special Fried Rice,,,,,
coke,prawn,,,,,,,
Plain Rice,chicken,egg curry, ,coke,Special Fried Rice,prawn,Lamb,
Plain Rice, ,coke,Curry,N.veg Biryani,,,,
coke,prawn,,,,,,,
Plain Rice,chicken,Special Fried Rice,N.veg Biryani,Lamb,,,,
egg curry,Special Fried Rice,Curry,,,,,,
 ,prawn,,,,,,,
chicken,Special Fried Rice,N.veg Biryani,prawn,,,,,
Special Fried Rice,N.veg Biryani,prawn,,,,,,
Plain Rice,chicken,egg curry,Curry,prawn,Lamb,,,
egg curry,coke,Curry,N.veg Biryani,prawn,Lamb,,,
chicken,egg curry, ,,,,,,
egg curry,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,,,
egg curry, ,coke,prawn,,,,,
Plain Rice,chicken, ,Special Fried Rice,Curry,N.veg Biryani,,,
egg curry,Curry,N.veg Biryani,,,,,,
coke,Lamb,,,,,,,
chicken,Special Fried Rice,N.veg Biryani,prawn,Lamb,,,,
Plain Rice,chicken,egg curry, ,Special Fried Rice,N.veg Biryani,prawn,,
Plain Rice,chicken,egg curry, ,N.veg Biryani,prawn,,,
chicken, ,coke,Curry,N.veg Biryani,,,,
Plain Rice,chicken,egg curry, ,coke,Curry,,,
egg curry, ,coke,,,,,,
egg curry,coke,prawn,Lamb,,,,,
Plain Rice,chicken,egg curry,Curry,N.veg Biryani,Lamb,,,
Special Fried Rice,Lamb,,,,,,,
Plain Rice, ,Special Fried Rice,,,,,,
Plain Rice,chicken,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,,
chicken,egg curry, ,Curry,N.veg Biryani,prawn,,,
coke,Special Fried Rice,Curry,,,,,,
 ,N.veg Biryani,prawn,,,,,,
chicken, ,Special Fried Rice,Lamb,,,,,
chicken,coke,N.veg Biryani,,,,,,
egg curry,N.veg Biryani,Lamb,,,,,,
Plain Rice,chicken,egg curry, ,Curry,prawn,,,
Plain Rice,Curry,Lamb,,,,,,
chicken, ,coke,prawn,,,,,
chicken,egg curry,N.veg Biryani,prawn,Lamb,,,,
Plain Rice,egg curry,coke,Special Fried Rice,Curry,N.veg Biryani,Lamb,,
Plain Rice,chicken,egg curry, ,,,,,
Plain Rice,chicken,coke,Special Fried Rice,Curry,N.veg Biryani,,,
coke,Curry,N.veg Biryani,,,,,,
coke,Curry,N.veg Biryani,prawn,Lamb,,,,
chicken,coke,Special Fried Rice,N.veg Biryani,prawn,Lamb,,,
Plain Rice,chicken,Special Fried Rice,N.veg Biryani,,,,,
Plain Rice,chicken,egg curry,Curry,N.veg Biryani,prawn,,,
egg curry,coke,Special Fried Rice,N.veg Biryani,prawn,Lamb,,,
Plain Rice,chicken, ,coke,Special Fried Rice,prawn,,,
Plain Rice,chicken, ,prawn,,,,,
chicken, ,coke,N.veg Biryani,,,,,
egg curry,prawn,,,,,,,
chicken,egg curry, ,coke,prawn,,,,
Plain Rice,chicken, ,coke,N.veg Biryani,prawn,Lamb,,
Plain Rice,Special Fried Rice,Curry,N.veg Biryani,,,,,
chicken,egg curry, ,Special Fried Rice,N.veg Biryani,prawn,,,
Plain Rice,N.veg Biryani,prawn,,,,,,
coke,Special Fried Rice,Curry,,,,,,
egg curry, ,,,,,,,
Plain Rice,Special Fried Rice,Curry,,,,,,
Plain Rice,chicken,egg curry,Special Fried Rice,N.veg Biryani,,,,
Plain Rice,chicken, ,coke,Special Fried Rice,Lamb,,,
Curry,Lamb,,,,,,,
chicken,egg curry,coke,Special Fried Rice,,,,,
 ,Special Fried Rice,Curry,N.veg Biryani,prawn,,,,
 ,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,,,
chicken,coke,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,,
egg curry,coke,Special Fried Rice,,,,,,
chicken,egg curry,coke,Curry,N.veg Biryani,Lamb,,,
coke,Curry,,,,,,,
Plain Rice,egg curry, ,Curry,N.veg Biryani,prawn,Lamb,,
Plain Rice,chicken,N.veg Biryani,prawn,Lamb,,,,
 ,coke,Special Fried Rice,prawn,,,,,
egg curry, ,coke,N.veg Biryani,,,,,
egg curry,coke,N.veg Biryani,,,,,,
Plain Rice,egg curry, ,Special Fried Rice,Lamb,,,,
Plain Rice,egg curry, ,coke,N.veg Biryani,prawn,Lamb,,
Plain Rice,egg curry,coke,Curry,N.veg Biryani,,,,
 ,coke,N.veg Biryani,,,,,,
chicken,egg curry, ,coke,N.veg Biryani,Lamb,,,
Special Fried Rice,Curry,Lamb,,,,,,
Special Fried Rice,Curry,,,,,,,
Plain Rice,Curry,Lamb,,,,,,
chicken,egg curry,coke,Curry,N.veg Biryani,Lamb,,,
Plain Rice,chicken,coke,Curry,N.veg Biryani,Lamb,,,
Plain Rice,chicken,egg curry,coke,N.veg Biryani,,,,
egg curry,coke,,,,,,,
Plain Rice,chicken, ,coke,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb
Plain Rice,coke,Special Fried Rice,Curry,N.veg Biryani,Lamb,,,
Plain Rice, ,Curry,N.veg Biryani,prawn,,,,
Special Fried Rice,prawn,,,,,,,
Plain Rice,chicken,coke,Special Fried Rice,prawn,Lamb,,,
egg curry, ,Curry,prawn,,,,,
Plain Rice,Curry,N.veg Biryani,,,,,,
coke,Curry,N.veg Biryani,Lamb,,,,,
Plain Rice,Special Fried Rice,Curry,,,,,,
Plain Rice,chicken,egg curry, ,Special Fried Rice,prawn,Lamb,,
Plain Rice,chicken,egg curry,Special Fried Rice,Lamb,,,,
Plain Rice,Curry,N.veg Biryani,,,,,,
 ,Curry,prawn,Lamb,,,,,
Plain Rice, ,coke,Special Fried Rice,Curry,N.veg Biryani,,,
egg curry,Curry,N.veg Biryani,Lamb,,,,,
Plain Rice,chicken,egg curry, ,Curry,N.veg Biryani,prawn,Lamb,
Plain Rice,Special Fried Rice,Curry,prawn,Lamb,,,,
Plain Rice,chicken,egg curry,Special Fried Rice,N.veg Biryani,prawn,Lamb,,
Plain Rice, ,Special Fried Rice,Curry,,,,,
 ,Special Fried Rice,N.veg Biryani,,,,,,
chicken,coke,Curry,N.veg Biryani,prawn,,,,
coke,Curry,N.veg Biryani,prawn,,,,,
Plain Rice,chicken,egg curry, ,coke,Curry,prawn,Lamb,
chicken,egg curry,N.veg Biryani,prawn,Lamb,,,,
Plain Rice, ,Special Fried Rice,N.veg Biryani,prawn,,,,
prawn,Lamb,,,,,,,
egg curry,Curry,,,,,,,
Plain Rice, ,coke,prawn,Lamb,,,,
egg curry, ,coke,Curry,N.veg Biryani,Lamb,,,
Plain Rice,chicken,egg curry,Curry,N.veg Biryani,,,,
Plain Rice,chicken, ,coke,Lamb,,,,
Plain Rice,chicken,egg curry,coke,Special Fried Rice,Curry,,,
Plain Rice,chicken,egg curry, ,coke,Special Fried Rice,prawn,Lamb,
 ,Curry,Lamb,,,,,,
chicken, ,coke,prawn,,,,,
Plain Rice,egg curry,coke,prawn,Lamb,,,,
chicken,egg curry, ,Special Fried Rice,N.veg Biryani,prawn,,,
Plain Rice,chicken,prawn,,,,,,
egg curry,Special Fried Rice,N.veg Biryani,,,,,,
egg curry, ,coke,Curry,N.veg Biryani,prawn,,,
Plain Rice,chicken,egg curry, ,Lamb,,,,
Plain Rice,chicken,egg curry,Special Fried Rice,,,,,
chicken,Special Fried Rice,N.veg Biryani,,,,,,
N.veg Biryani,prawn,Lamb,,,,,,
Curry,N.veg Biryani,,,,,,,
Plain Rice,chicken,Special Fried Rice,Curry,N.veg Biryani,,,,
chicken,egg curry,coke,prawn,Lamb,,,,
chicken,coke,Special Fried Rice,N.veg Biryani,,,,,
Plain Rice,egg curry, ,N.veg Biryani,,,,,
chicken,egg curry, ,coke,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb
Plain Rice,N.veg Biryani,,,,,,,
Plain Rice,chicken, ,N.veg Biryani,prawn,,,,
chicken,Lamb,,,,,,,
Plain Rice,egg curry, ,Special Fried Rice,Lamb,,,,
Plain Rice,chicken,egg curry, ,coke,Special Fried Rice,Curry,prawn,Lamb
chicken,coke,N.veg Biryani,prawn,,,,,
Plain Rice,chicken,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,,
Plain Rice,egg curry, ,Curry,N.veg Biryani,,,,
Plain Rice,chicken,Special Fried Rice,Lamb,,,,,
egg curry,N.veg Biryani,,,,,,,
Plain Rice, ,Special Fried Rice,Curry,N.veg Biryani,prawn,,,
Plain Rice,chicken,,,,,,,
N.veg Biryani,Lamb,,,,,,,
Plain Rice,chicken,Curry,,,,,,
Plain Rice,chicken,egg curry,coke,Curry,Lamb,,,
chicken,N.veg Biryani,Lamb,,,,,,
Plain Rice,chicken,coke,Special Fried Rice,Curry,N.veg Biryani,,,
coke,N.veg Biryani,,,,,,,
Plain Rice,chicken,egg curry,coke,Special Fried Rice,Curry,N.veg Biryani,,
Plain Rice, ,Special Fried Rice,prawn,,,,,
chicken,N.veg Biryani,Lamb,,,,,,
chicken,coke,Lamb,,,,,,
chicken,egg curry,coke,Lamb,,,,,
chicken,N.veg Biryani,,,,,,,
Plain Rice,Special Fried Rice,N.veg Biryani,,,,,,
Plain Rice, ,prawn,Lamb,,,,,
chicken, ,Curry,N.veg Biryani,prawn,Lamb,,,
chicken,egg curry, ,coke,Special Fried Rice,prawn,,,
egg curry, ,coke,Curry,N.veg Biryani,,,,
N.veg Biryani,prawn,,,,,,,
Plain Rice, ,coke,Special Fried Rice,Curry,N.veg Biryani,Lamb,,
Plain Rice,chicken,egg curry,coke,N.veg Biryani,Lamb,,,
Plain Rice,chicken,egg curry,Special Fried Rice,Curry,N.veg Biryani,,,
Plain Rice,chicken,egg curry, ,Special Fried Rice,Curry,N.veg Biryani,,
egg curry,Special Fried Rice,Lamb,,,,,,
 ,Special Fried Rice,N.veg Biryani,prawn,Lamb,,,,
Plain Rice,chicken,egg curry,coke,Special Fried Rice,Curry,N.veg Biryani,Lamb,
egg curry, ,coke,prawn,Lamb,,,,
Plain Rice,egg curry,coke,Curry,N.veg Biryani,,,,
Plain Rice,Curry,prawn,Lamb,,,,,
chicken,egg curry, ,coke,Curry,N.veg Biryani,Lamb,,
 ,Curry,Lamb,,,,,,
Special Fried Rice,prawn,,,,,,,
Plain Rice,chicken, ,coke,N.veg Biryani,,,,
egg curry,coke,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,,
Special Fried Rice,Curry,N.veg Biryani,,,,,,
Plain Rice,egg curry, ,coke,Special Fried Rice,N.veg Biryani,prawn,Lamb,
N.veg Biryani,Lamb,,,,,,,
chicken, ,Special Fried Rice,N.veg Biryani,prawn,,,,
egg curry,Curry,prawn,Lamb,,,,,
 ,prawn,,,,,,,
egg curry, ,coke,Curry,N.veg Biryani,,,,
 ,Curry,Lamb,,,,,,
Plain Rice,coke,Curry,,,,,,
chicken,egg curry,coke,Special Fried Rice,N.veg Biryani,Lamb,,,
Plain Rice,chicken,Special Fried Rice,N.veg Biryani,,,,,
Curry,N.veg Biryani,,,,,,,
Plain Rice, ,coke,Curry,Lamb,,,,
 ,coke,N.veg Biryani,prawn,,,,,
Plain Rice,egg curry, ,Special Fried Rice,Curry,Lamb,,,
Plain Rice, ,coke,Curry,N.veg Biryani,prawn,Lamb,,
 ,Curry,,,,,,,
Special Fried Rice,Curry,prawn,,,,,,
Plain Rice,egg curry,Special Fried Rice,Curry,N.veg Biryani,,,,
Plain Rice,chicken,Special Fried Rice,Curry,,,,,
chicken, ,coke,Special Fried Rice,prawn,Lamb,,,
Plain Rice,egg curry, ,prawn,Lamb,,,,
Plain Rice,egg curry,coke,N.veg Biryani,Lamb,,,,
chicken,egg curry,coke,Curry,prawn,,,,
Plain Rice,chicken,coke,Curry,prawn,,,,
Plain Rice,coke,N.veg Biryani,,,,,,
 ,coke,prawn,,,,,,
chicken, ,N.veg Biryani,,,,,,
egg curry,Special Fried Rice,Curry,,,,,,
Plain Rice,chicken,Special Fried Rice,Curry,,,,,
Plain Rice,egg curry, ,coke,Curry,N.veg Biryani,prawn,Lamb,
egg curry,Special Fried Rice,N.veg Biryani,prawn,Lamb,,,,
Plain Rice,coke,N.veg Biryani,prawn,,,,,
Plain Rice,Curry,Lamb,,,,,,
Special Fried Rice,N.veg Biryani,,,,,,,
Plain Rice,egg curry, ,coke,Curry,,,,
chicken, ,N.veg Biryani,prawn,Lamb,,,,
 ,N.veg Biryani,prawn,,,,,,
Plain Rice,chicken,egg curry, ,Curry,prawn,,,
 ,coke,,,,,,,
chicken, ,coke,Special Fried Rice,N.veg Biryani,prawn,Lamb,,
chicken,egg curry,Curry,N.veg Biryani,prawn,,,,
Plain Rice, ,,,,,,,
 ,coke,Special Fried Rice,Lamb,,,,,
chicken,Curry,,,,,,,
Plain Rice, ,Special Fried Rice,N.veg Biryani,,,,,
egg curry, ,coke,N.veg Biryani,prawn,Lamb,,,
coke,Curry,,,,,,,
Plain Rice,egg curry,coke,Special Fried Rice,prawn,,,,
Plain Rice,egg curry,coke,prawn,,,,,
Plain Rice,chicken, ,coke,N.veg Biryani,Lamb,,,
Plain Rice,chicken,egg curry,coke,Special Fried Rice,Lamb,,,
Plain Rice,coke,Curry,prawn,Lamb,,,,
Plain Rice,egg curry,,,,,,,
Curry,N.veg Biryani,prawn,,,,,,
chicken,egg curry, ,Curry,N.veg Biryani,prawn,Lamb,,
egg curry,coke,Special Fried Rice,Curry,N.veg Biryani,,,,
chicken, ,Special Fried Rice,N.veg Biryani,prawn,Lamb,,,
egg curry,coke,Special Fried Rice,Curry,N.veg Biryani,,,,
Plain Rice,prawn,,,,,,,
egg curry,coke,Special Fried Rice,Curry,prawn,Lamb,,,
Plain Rice,Curry,N.veg Biryani,Lamb,,,,,
Plain Rice,chicken,Curry,,,,,,
Plain Rice,Special Fried Rice,,,,,,,
egg curry, ,Special Fried Rice,Curry,N.veg Biryani,,,,
 ,Special Fried Rice,prawn,,,,,,
Plain Rice,Special Fried Rice,,,,,,,
chicken,egg curry, ,Special Fried Rice,N.veg Biryani,,,,
Plain Rice,chicken, ,coke,Curry,N.veg Biryani,,,
Plain Rice,chicken,egg curry,Curry,prawn,Lamb,,,
Plain Rice,Curry,prawn,,,,,,
Plain Rice,N.veg Biryani,Lamb,,,,,,
Plain Rice,chicken,egg curry,Special Fried Rice,N.veg Biryani,prawn,Lamb,,
Plain Rice,chicken,coke,Special Fried Rice,Curry,N.veg Biryani,,,
chicken, ,Special Fried Rice,,,,,,
chicken, ,coke,Special Fried Rice,N.veg Biryani,Lamb,,,
Plain Rice,egg curry,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,,
chicken, ,coke,Special Fried Rice,N.veg Biryani,prawn,Lamb,,
Plain Rice,chicken,N.veg Biryani,prawn,,,,,
coke,Special Fried Rice,Lamb,,,,,,
Plain Rice, ,coke,Special Fried Rice,N.veg Biryani,Lamb,,,
Plain Rice,chicken, ,Curry,N.veg Biryani,prawn,Lamb,,
Plain Rice,chicken, ,coke,Special Fried Rice,N.veg Biryani,Lamb,,
Plain Rice,chicken,coke,Special Fried Rice,,,,,
egg curry, ,Special Fried Rice,Curry,,,,,
chicken,Curry,,,,,,,
coke,prawn,,,,,,,
chicken, ,Special Fried Rice,N.veg Biryani,Lamb,,,,
egg curry,prawn,Lamb,,,,,,
Plain Rice,chicken,egg curry,Special Fried Rice,Curry,,,,
 ,Curry,,,,,,,
Plain Rice,chicken,egg curry, ,coke,Special Fried Rice,prawn,,
Plain Rice,chicken,Curry,N.veg Biryani,,,,,
Plain Rice,egg curry,coke,Special Fried Rice,Curry,prawn,Lamb,,
 ,Curry,Lamb,,,,,,
Plain Rice,egg curry,Special Fried Rice,Curry,N.veg Biryani,prawn,,,
chicken,coke,Special Fried Rice,Curry,N.veg Biryani,Lamb,,,
egg curry,coke,N.veg Biryani,,,,,,
Plain Rice, ,Special Fried Rice,Curry,N.veg Biryani,prawn,,,
 ,Special Fried Rice,Curry,N.veg Biryani,,,,,
chicken,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,,,
Special Fried Rice,N.veg Biryani,,,,,,,
chicken,egg curry,Special Fried Rice,Curry,prawn,Lamb,,,
Plain Rice,Special Fried Rice,,,,,,,
chicken,egg curry, ,coke,,,,,
 ,coke,Curry,Lamb,,,,,
egg curry,coke,Curry,prawn,,,,,
chicken,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,,,
Plain Rice,chicken, ,Curry,N.veg Biryani,prawn,Lamb,,
coke,Lamb,,,,,,,
Plain Rice,chicken,coke,Curry,N.veg Biryani,Lamb,,,
coke,N.veg Biryani,Lamb,,,,,,
Plain Rice,chicken,egg curry,prawn,Lamb,,,,
Plain Rice,coke,N.veg Biryani,prawn,Lamb,,,,
Plain Rice,egg curry, ,Curry,Lamb,,,,
chicken,egg curry,coke,N.veg Biryani,,,,,
chicken,N.veg Biryani,,,,,,,
egg curry,coke,Curry,N.veg Biryani,,,,,
Plain Rice,egg curry,coke,Special Fried Rice,Curry,prawn,,,
Plain Rice,chicken,egg curry, ,coke,Special Fried Rice,Lamb,,
 ,Curry,N.veg Biryani,Lamb,,,,,
Plain Rice,chicken,egg curry,coke,Curry,,,,
chicken, ,coke,Special Fried Rice,N.veg Biryani,Lamb,,,
chicken,egg curry,coke,N.veg Biryani,prawn,,,,
Plain Rice, ,N.veg Biryani,prawn,,,,,
chicken,coke,Curry,,,,,,
Plain Rice,coke,Lamb,,,,,,
Plain Rice,egg curry,N.veg Biryani,Lamb,,,,,
Special Fried Rice,N.veg Biryani,,,,,,,
egg curry, ,Lamb,,,,,,
chicken,egg curry,N.veg Biryani,prawn,Lamb,,,,
Special Fried Rice,Curry,N.veg Biryani,prawn,,,,,
prawn,Lamb,,,,,,,
Plain Rice,chicken,Special Fried Rice,N.veg Biryani,prawn,Lamb,,,
chicken,Special Fried Rice,N.veg Biryani,prawn,,,,,
Plain Rice, ,,,,,,,
chicken, ,Special Fried Rice,N.veg Biryani,Lamb,,,,
chicken,egg curry, ,coke,Special Fried Rice,Curry,prawn,Lamb,
Plain Rice,egg curry,Curry,N.veg Biryani,prawn,,,,
Plain Rice,egg curry,coke,Curry,prawn,Lamb,,,
Curry,N.veg Biryani,,,,,,,
chicken,N.veg Biryani,Lamb,,,,,,
Plain Rice,Special Fried Rice,Curry,prawn,,,,,
egg curry,coke,prawn,,,,,,
chicken, ,coke,N.veg Biryani,prawn,,,,
 ,Curry,N.veg Biryani,,,,,,
Plain Rice,chicken,egg curry,coke,Curry,,,,
chicken,Curry,N.veg Biryani,prawn,,,,,
Plain Rice,egg curry,coke,Curry,N.veg Biryani,Lamb,,,
Plain Rice,Special Fried Rice,Curry,prawn,,,,,
chicken, ,coke,Curry,prawn,,,,
chicken,egg curry,Curry,N.veg Biryani,Lamb,,,,
Plain Rice,chicken, ,coke,Lamb,,,,
Plain Rice,chicken,egg curry, ,,,,,
Plain Rice,egg curry,coke,Special Fried Rice,prawn,,,,
coke,Special Fried Rice,prawn,,,,,,
Plain Rice,chicken,coke,Special Fried Rice,,,,,
Plain Rice,chicken, ,Curry,N.veg Biryani,,,,
chicken,egg curry, ,coke,N.veg Biryani,prawn,Lamb,,
Plain Rice,coke,Curry,,,,,,
Plain Rice,Special Fried Rice,Curry,prawn,,,,,
 ,coke,Special Fried Rice,prawn,,,,,
chicken, ,Special Fried Rice,Curry,prawn,Lamb,,,
Plain Rice,egg curry,coke,Curry,prawn,Lamb,,,
chicken,egg curry,Curry,N.veg Biryani,Lamb,,,,
egg curry,Curry,N.veg Biryani,Lamb,,,,,
 ,Curry,N.veg Biryani,prawn,,,,,
chicken, ,coke,Special Fried Rice,Curry,N.veg Biryani,Lamb,,
Plain Rice,egg curry,Special Fried Rice,Curry,N.veg Biryani,Lamb,,,
 ,Curry,Lamb,,,,,,
 ,Special Fried Rice,Curry,N.veg Biryani,prawn,,,,
chicken, ,Special Fried Rice,prawn,,,,,
 ,Special Fried Rice,,,,,,,
chicken,Special Fried Rice,N.veg Biryani,,,,,,
Plain Rice, ,N.veg Biryani,,,,,,
Plain Rice,chicken,egg curry, ,Special Fried Rice,Curry,Lamb,,
chicken,coke,Curry,Lamb,,,,,
egg curry, ,N.veg Biryani,prawn,Lamb,,,,
chicken,egg curry,Special Fried Rice,N.veg Biryani,prawn,Lamb,,,
Plain Rice, ,Special Fried Rice,Curry,N.veg Biryani,prawn,,,
Plain Rice,chicken,coke,Curry,N.veg Biryani,prawn,,,
Plain Rice,egg curry,N.veg Biryani,Lamb,,,,,
chicken, ,coke,Curry,N.veg Biryani,,,,
chicken,egg curry, ,coke,Special Fried Rice,Curry,prawn,,
egg curry,Curry,N.veg Biryani,prawn,Lamb,,,,
Plain Rice,egg curry,coke,prawn,,,,,
Plain Rice,chicken,egg curry,Curry,N.veg Biryani,,,,
chicken, ,Special Fried Rice,,,,,,
chicken,egg curry,,,,,,,
egg curry, ,coke,Special Fried Rice,Curry,N.veg Biryani,Lamb,,
chicken,egg curry,coke,Special Fried Rice,Curry,N.veg Biryani,prawn,,
Plain Rice,chicken,coke,Special Fried Rice,,,,,
chicken,Curry,N.veg Biryani,Lamb,,,,,
Plain Rice,egg curry, ,Curry,prawn,Lamb,,,
chicken,Special Fried Rice,Curry,prawn,Lamb,,,,
Plain Rice,chicken,Curry,,,,,,
Plain Rice,chicken,coke,Special Fried Rice,Curry,Lamb,,,
Plain Rice,chicken,egg curry,coke,Special Fried Rice,prawn,Lamb,,
Plain Rice,Special Fried Rice,,,,,,,
chicken,Special Fried Rice,Curry,N.veg Biryani,prawn,,,,
chicken,egg curry, ,coke,Curry,prawn,Lamb,,
Plain Rice,chicken,egg curry,coke,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb
Plain Rice,egg curry,Lamb,,,,,,
egg curry, ,coke,Lamb,,,,,
chicken,Special Fried Rice,,,,,,,
Plain Rice,chicken,egg curry,Curry,N.veg Biryani,,,,
chicken,egg curry,coke,Special Fried Rice,N.veg Biryani,prawn,Lamb,,
Plain Rice,chicken,egg curry, ,coke,Curry,Lamb,,
Plain Rice,chicken,coke,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,
Plain Rice,egg curry,Curry,,,,,,
Plain Rice,chicken,Special Fried Rice,N.veg Biryani,Lamb,,,,
 ,Lamb,,,,,,,
chicken,egg curry, ,coke,Special Fried Rice,prawn,Lamb,,
 ,prawn,,,,,,,
Plain Rice,chicken,egg curry, ,Special Fried Rice,Curry,prawn,Lamb,
chicken, ,Special Fried Rice,Curry,prawn,,,,
Plain Rice,chicken,coke,Curry,N.veg Biryani,prawn,Lamb,,
Plain Rice,chicken,egg curry,Special Fried Rice,Lamb,,,,
Plain Rice,egg curry,coke,Curry,prawn,,,,
egg curry,coke,Special Fried Rice,Curry,N.veg Biryani,prawn,,,
chicken,egg curry, ,coke,Curry,N.veg Biryani,prawn,Lamb,
chicken, ,coke,Special Fried Rice,prawn,Lamb,,,
chicken,egg curry,Special Fried Rice,N.veg Biryani,prawn,Lamb,,,
coke,Curry,,,,,,,
chicken,coke,N.veg Biryani,Lamb,,,,,
coke,Lamb,,,,,,,
Plain Rice,egg curry, ,coke,Special Fried Rice,prawn,,,
Plain Rice,Curry,prawn,,,,,,
egg curry, ,coke,N.veg Biryani,,,,,
Plain Rice,chicken,egg curry,coke,Special Fried Rice,Curry,N.veg Biryani,Lamb,
Plain Rice,chicken,coke,Curry,N.veg Biryani,,,,
Plain Rice,Curry,prawn,,,,,,
Plain Rice,Special Fried Rice,Lamb,,,,,,
coke,Lamb,,,,,,,
chicken,Curry,,,,,,,
chicken, ,coke,N.veg Biryani,,,,,
chicken, ,Special Fried Rice,Curry,N.veg Biryani,prawn,,,
Plain Rice,chicken, ,Special Fried Rice,N.veg Biryani,prawn,Lamb,,
egg curry,Special Fried Rice,,,,,,,
egg curry,coke,,,,,,,
chicken,coke,prawn,,,,,,
egg curry, ,Special Fried Rice,N.veg Biryani,prawn,Lamb,,,
Plain Rice,chicken,Special Fried Rice,prawn,,,,,
chicken,egg curry, ,coke,N.veg Biryani,,,,
chicken, ,coke,N.veg Biryani,prawn,Lamb,,,
egg curry, ,coke,Curry,,,,,
Plain Rice,egg curry, ,Curry,,,,,
Plain Rice,prawn,,,,,,,
chicken, ,coke,Curry,prawn,,,,
Special Fried Rice,N.veg Biryani,,,,,,,
Plain Rice,chicken, ,coke,Curry,N.veg Biryani,Lamb,,
Plain Rice, ,Curry,,,,,,
Plain Rice,chicken,coke,Special Fried Rice,,,,,
chicken,coke,Special Fried Rice,Curry,N.veg Biryani,prawn,,,
Plain Rice,egg curry,coke,Special Fried Rice,N.veg Biryani,prawn,Lamb,,
chicken, ,N.veg Biryani,prawn,Lamb,,,,
egg curry,coke,Special Fried Rice,Curry,Lamb,,,,
chicken,coke,Special Fried Rice,Curry,Lamb,,,,
 ,coke,,,,,,,
Plain Rice,egg curry, ,coke,Special Fried Rice,prawn,Lamb,,
Plain Rice,Curry,,,,,,,
Plain Rice,egg curry, ,Special Fried Rice,prawn,,,,
chicken,egg curry,Curry,prawn,,,,,
egg curry,coke,N.veg Biryani,prawn,Lamb,,,,
Plain Rice,egg curry,Special Fried Rice,N.veg Biryani,prawn,Lamb,,,
chicken,egg curry, ,Curry,prawn,Lamb,,,
Plain Rice,chicken, ,coke,Special Fried Rice,Lamb,,,
egg curry,N.veg Biryani,Lamb,,,,,,
 ,Curry,,,,,,,
chicken, ,Lamb,,,,,,
Plain Rice, ,Special Fried Rice,Curry,prawn,Lamb,,,
Plain Rice, ,coke,Curry,N.veg Biryani,,,,
Plain Rice,chicken,Special Fried Rice,Curry,,,,,
Plain Rice,chicken,egg curry,coke,Curry,prawn,Lamb,,
Plain Rice, ,coke,Special Fried Rice,Lamb,,,,
 ,Special Fried Rice,Curry,N.veg Biryani,,,,,
egg curry,prawn,Lamb,,,,,,
Plain Rice, ,Curry,,,,,,
chicken,coke,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,,
Plain Rice,chicken,egg curry,coke,prawn,,,,
Special Fried Rice,Curry,N.veg Biryani,prawn,,,,,
chicken,egg curry, ,coke,Special Fried Rice,N.veg Biryani,prawn,,
Plain Rice,Special Fried Rice,,,,,,,
Plain Rice,chicken, ,Special Fried Rice,Lamb,,,,
egg curry,Curry,N.veg Biryani,prawn,Lamb,,,,
coke,Lamb,,,,,,,
 ,coke,Special Fried Rice,Curry,Lamb,,,,
Plain Rice,chicken,coke,Special Fried Rice,N.veg Biryani,,,,
Plain Rice,coke,Curry,N.veg Biryani,prawn,,,,
 ,Special Fried Rice,Curry,N.veg Biryani,Lamb,,,,
Plain Rice,egg curry, ,coke,N.veg Biryani,prawn,,,
chicken,egg curry, ,Curry,Lamb,,,,
Plain Rice,chicken,egg curry, ,prawn,Lamb,,,
Plain Rice,egg curry,prawn,Lamb,,,,,
